Tahun Kelahiran,Kelas Pekerjaan,fnlwgt,Pendidikan,Jenjang Pendidikan,Status,Pekerjaan,Hubungan,Etnis,sex,pendapatan,pengeluaran,hours per week,Asal Negara,jumlah_anak,income,no_income
1997,2,339956,4,4,1,6,4,2,1,0,0,60,38,3,0,0
1998,2,159759,8,7,0,12,5,1,1,0,0,40,38,0,0,0
2006,2,261720,4,4,0,4,0,1,0,0,0,40,38,0,0,0
1981,2,413297,4,4,1,9,4,1,1,0,0,45,38,2,0,0
1967,2,329792,2,2,3,6,1,1,1,0,0,75,38,2,0,0
1960,2,180247,2,2,1,9,4,2,1,0,0,40,38,2,0,0
1966,3,49884,4,4,1,10,4,1,1,0,0,50,38,0,0,0
1987,2,70562,1,1,0,12,1,1,0,0,0,48,7,0,0,0
1998,2,154966,5,6,1,9,4,1,1,0,0,40,31,3,0,0
2000,2,109053,4,4,0,12,2,1,1,0,0,25,38,0,0,0
1983,2,123403,4,4,1,4,4,1,1,0,0,40,38,0,0,0
1973,2,239155,7,5,3,12,0,1,1,0,0,40,38,1,0,0
1990,2,212064,4,4,4,4,1,1,0,7443,0,35,38,3,0,0
1992,2,31740,9,8,1,2,4,3,1,0,0,40,17,1,0,0
1968,3,200235,5,6,1,5,4,1,1,0,0,60,38,3,0,0
2001,2,116830,3,3,0,9,0,1,1,0,0,50,38,0,0,0
1953,5,26109,11,9,1,12,4,1,1,0,0,28,38,0,0,0
1973,4,28765,11,9,1,2,4,1,1,0,0,60,38,1,1,0
1986,2,289148,4,4,1,9,1,1,0,0,0,40,38,0,0,0
2004,2,238685,3,3,3,9,0,1,0,0,0,40,38,3,0,0
1993,2,87950,7,5,3,5,0,4,0,0,0,40,38,1,0,0
1949,3,146576,8,7,2,2,1,1,1,0,0,48,38,3,1,0
2003,2,143604,4,4,0,4,5,1,0,0,0,40,38,0,0,0
2002,2,199419,4,4,1,5,3,1,0,0,0,40,38,1,0,0
1970,5,168553,8,7,1,1,4,1,1,0,0,40,38,0,0,0
1993,2,259931,2,2,1,7,4,1,1,0,0,40,38,1,0,0
1967,2,300104,1,1,1,7,4,1,1,7298,0,84,38,0,1,0
1987,2,333305,10,10,1,2,3,1,0,0,0,35,38,2,0,0
1986,2,94559,8,7,1,2,3,5,0,7688,0,50,38,0,1,0
1989,2,111128,3,3,0,4,5,1,1,0,0,40,38,0,0,0
1982,2,157367,4,4,0,4,1,2,0,0,0,35,38,0,0,0
1999,2,220220,3,3,0,8,5,1,1,0,0,45,38,0,0,0
1985,2,255027,7,5,3,1,1,2,0,0,0,40,38,1,0,0
1994,3,303692,4,4,1,1,4,1,1,0,0,75,38,0,0,0
1984,5,141649,7,5,1,11,4,1,1,0,0,40,38,2,1,0
1964,2,121832,3,3,1,5,4,1,1,0,0,40,38,3,1,0
1977,2,344157,3,3,3,8,0,1,1,0,0,40,38,3,0,0
1983,2,149102,8,7,1,1,4,1,1,0,0,60,38,1,1,0
1998,2,156976,7,5,4,12,0,2,1,0,0,40,38,0,0,0
1984,2,83859,4,4,2,7,5,1,0,0,0,30,38,0,0,0
1987,5,218184,8,7,1,2,4,1,1,0,1887,40,38,0,1,0
1978,2,163229,2,2,1,6,4,1,1,0,0,40,38,1,0,0
1987,2,365465,4,4,4,9,1,1,1,0,0,70,28,0,0,0
1998,2,22328,8,7,1,5,4,1,1,0,0,40,38,2,1,0
1957,2,233182,4,4,3,5,0,1,0,0,0,7,38,1,0,0
2006,2,31008,5,6,0,5,5,1,0,0,0,30,38,0,0,0
1979,2,111979,4,4,1,8,4,1,1,0,0,40,38,1,0,0
1986,2,192939,4,4,3,9,1,1,1,0,0,40,38,1,0,0
1986,2,181705,4,4,1,9,4,1,1,0,0,24,38,3,0,0
1995,2,229729,4,4,0,6,0,1,1,0,0,40,38,0,0,0
1998,2,416577,4,4,1,7,4,2,1,0,0,45,38,1,0,0
2005,2,386378,5,6,0,12,5,1,1,0,0,20,38,0,0,0
1951,3,241121,2,2,1,10,4,1,1,0,0,40,38,1,0,0
2003,2,260254,4,4,0,9,0,1,1,0,0,40,38,0,0,0
1979,2,144354,2,2,4,9,5,2,1,0,0,40,38,2,0,0
2006,2,160984,3,3,0,12,5,1,0,0,0,15,38,0,0,0
1984,2,186916,8,7,1,2,4,1,1,0,0,40,38,1,0,0
1959,4,178771,4,4,1,1,4,1,1,0,0,40,38,1,0,0
1987,3,353298,4,4,1,5,4,1,1,99999,0,50,38,1,1,0
1990,2,342709,9,8,1,1,4,1,1,0,0,40,38,3,0,0
1996,2,334368,5,6,4,4,0,1,0,0,0,40,38,0,0,0
2003,2,305781,4,4,0,8,1,1,1,0,0,45,38,0,0,0
1987,2,188774,8,7,0,1,0,1,1,0,2824,40,38,0,1,0
1994,2,190040,8,7,0,7,0,1,0,0,0,40,38,0,0,0
1946,2,83511,2,2,1,7,4,1,1,0,0,40,30,1,0,0
1979,2,27332,4,4,3,5,0,1,0,0,0,40,38,1,0,0
2007,2,198830,3,3,0,4,2,1,0,0,0,10,38,0,0,0
1982,3,93099,5,6,1,2,5,1,0,0,0,25,38,2,0,0
1999,2,313930,3,3,0,9,0,1,1,0,0,40,24,0,0,0
1978,2,182689,5,6,1,5,4,1,1,0,0,40,38,1,0,0
2003,2,276709,5,6,0,5,2,1,0,0,0,40,38,0,0,0
1968,2,107165,4,4,1,8,4,1,1,0,0,18,38,3,0,0
1996,2,230856,5,6,0,2,0,2,0,3325,0,50,38,0,0,0
1993,2,459465,5,6,0,9,0,1,1,0,0,50,38,0,0,0
1974,5,50178,5,6,1,9,4,1,1,4064,0,55,38,3,0,0
1999,2,57512,5,6,0,5,0,1,1,0,0,45,38,0,0,0
1990,2,287315,5,6,1,1,4,1,1,0,0,55,38,2,1,0
1980,5,236321,4,4,3,6,5,1,1,0,0,25,38,3,0,0
1992,2,217460,2,2,1,6,4,1,1,0,0,50,38,1,0,0
1987,3,107410,4,4,1,7,4,1,1,0,0,40,38,1,0,0
1981,2,212894,5,6,1,9,4,1,1,0,0,40,38,2,0,0
1997,2,146460,5,6,0,7,0,1,0,0,0,40,38,0,0,0
1986,2,103456,8,7,4,2,1,1,1,0,0,40,38,1,0,0
2001,2,229826,4,4,0,7,5,1,1,0,0,40,38,0,0,0
1982,2,445940,2,2,1,9,4,1,1,0,0,40,24,3,0,0
1972,2,202071,4,4,2,9,5,1,0,0,0,40,38,0,0,0
1964,5,138502,8,7,1,11,4,1,1,7298,0,48,38,0,1,0
2006,5,23233,3,3,0,11,5,1,1,0,0,40,38,0,0,0
1959,5,326691,5,6,1,7,4,2,1,0,0,40,38,3,1,0
1991,2,169973,7,5,4,11,0,1,0,0,0,40,38,0,0,0
1970,2,99434,4,4,1,1,4,1,1,0,0,40,38,0,1,0
1976,2,28497,4,4,1,9,4,1,1,0,0,40,38,2,0,0
2003,2,136975,4,4,0,12,5,1,1,0,0,40,38,0,0,0
1961,2,219540,4,4,3,9,0,1,0,0,0,40,38,2,0,0
1967,5,30030,4,4,1,9,4,2,1,0,0,40,38,1,1,0
2001,2,180339,6,5,0,5,5,1,0,0,0,65,38,0,0,0
1994,2,39150,4,4,1,7,4,1,1,0,0,40,38,1,0,0
1997,2,192936,8,7,0,2,0,1,0,0,0,40,38,0,0,0
1981,5,269733,4,4,4,12,0,1,1,0,0,40,38,3,0,0
1978,3,177407,4,4,1,5,4,1,1,0,0,50,38,0,0,0
2003,2,245572,2,2,0,12,5,4,1,0,0,40,38,0,0,0
1993,2,303851,4,4,1,6,4,1,1,0,0,50,38,1,0,0
1954,2,77219,4,4,1,9,4,1,1,0,0,37,38,3,0,0
1982,2,143342,5,6,3,7,0,1,0,0,0,40,38,0,0,0
1980,2,219155,5,6,1,5,4,1,1,0,0,50,8,2,1,0
1989,2,224512,9,8,1,5,4,1,1,0,0,55,38,2,1,0
1985,2,99357,9,8,3,2,5,1,0,1506,0,40,38,2,0,0
1999,5,152503,5,6,0,3,0,2,1,0,0,40,38,0,0,0
2005,2,175507,4,4,0,12,0,1,0,0,0,30,38,0,0,0
1984,2,201734,5,6,0,8,0,1,1,0,0,48,38,0,0,0
1996,2,469864,8,7,0,2,0,2,1,0,0,40,38,0,0,0
1983,5,210094,4,4,0,12,0,1,0,0,0,40,38,0,0,0
1975,2,250733,4,4,1,9,4,1,1,0,0,46,38,0,0,0
1993,4,455995,5,6,0,1,0,1,1,0,0,65,38,0,1,0
1988,2,284616,5,6,1,1,4,1,1,0,0,40,38,3,0,0
1974,2,171924,8,7,1,2,4,1,1,0,0,43,38,0,1,0
2000,2,122166,5,6,0,4,5,1,0,0,0,40,18,0,0,0
1991,5,27959,4,4,0,12,1,4,1,0,0,40,38,0,0,0
1978,2,155654,4,4,1,12,3,1,0,0,0,40,38,2,0,0
1979,2,174794,8,7,4,2,1,1,0,0,0,56,10,2,0,0
1984,5,196456,5,6,0,4,5,1,0,0,0,40,38,0,0,0
1977,5,160045,5,6,3,4,0,1,0,0,0,40,38,1,0,0
2002,2,362309,5,6,0,12,5,1,1,0,0,35,38,0,0,0
1993,2,174704,4,4,3,5,1,2,1,0,0,50,38,3,0,0
2003,2,98678,5,6,0,12,5,1,1,0,0,15,38,0,0,0
1998,2,98155,4,4,1,5,4,1,1,0,0,55,38,0,0,0
1990,2,261023,5,6,1,9,4,1,1,0,1651,38,38,2,0,0
2000,2,189749,3,3,1,9,4,1,1,0,0,40,38,1,0,0
1977,2,302711,3,3,3,4,1,1,0,0,0,40,38,2,0,0
2001,2,216867,5,6,0,9,5,1,1,0,0,37,24,0,0,0
1998,2,260614,4,4,1,7,4,1,1,0,0,40,38,3,0,0
1957,2,231559,11,9,1,2,4,1,1,20051,0,48,38,3,1,0
1984,2,222756,5,6,1,7,4,1,1,0,0,40,38,2,1,0
1960,2,260082,3,3,1,9,4,1,1,0,0,40,3,0,0,0
1987,2,344480,5,6,1,9,4,1,1,0,0,65,38,2,0,0
1985,2,188069,2,2,1,6,4,1,1,0,0,25,38,0,0,0
1998,2,136226,4,4,0,9,5,1,1,0,0,40,38,0,0,0
1984,3,33310,11,9,3,12,0,1,0,0,2339,35,38,1,0,0
1969,2,143030,4,4,3,7,0,1,0,0,0,40,38,2,0,0
1974,2,102615,4,4,1,1,4,1,1,0,1902,40,38,0,1,0
1965,5,100776,7,5,3,4,0,1,0,0,0,40,38,0,0,0
1982,4,287037,3,3,3,9,0,1,1,0,0,10,38,1,0,0
2000,2,96844,5,6,0,4,0,1,0,0,0,17,38,0,0,0
1946,2,182977,4,4,2,12,0,2,0,2964,0,40,38,3,0,0
1992,2,209432,4,4,0,8,5,1,0,0,0,40,38,0,0,0
2005,2,182609,4,4,0,8,5,2,0,0,0,25,38,0,0,0
1990,2,163110,9,8,1,5,4,1,1,0,0,40,38,0,0,0
1981,3,99203,7,5,1,9,4,1,1,0,0,40,38,2,0,0
1944,3,132728,4,4,0,1,0,1,1,0,0,20,38,0,0,0
1955,3,259323,11,9,3,1,0,1,1,0,0,5,38,2,0,0
1992,5,114733,8,7,3,2,1,1,0,0,0,35,38,1,0,0
1994,2,268575,4,4,0,9,1,3,1,0,0,40,40,0,0,0
1965,2,283005,3,3,3,4,1,1,0,0,0,40,38,3,0,0
1974,2,283676,5,6,3,9,0,1,1,0,0,40,38,0,0,0
1990,2,136721,4,4,3,1,0,1,0,0,0,40,38,0,0,0
1988,3,153976,4,4,1,6,4,1,1,0,0,50,38,1,0,0
1993,2,34572,8,7,1,5,4,1,1,0,0,55,38,0,0,0
1987,2,272950,4,4,3,9,0,1,1,0,0,40,38,2,0,0
2003,2,204596,5,6,0,12,5,1,0,0,0,20,38,0,0,0
1993,2,248653,1,1,0,8,0,1,1,0,0,37,24,0,0,0
1961,2,154526,5,6,2,12,0,1,0,0,0,40,38,3,0,0
1989,3,185848,4,4,0,1,0,1,1,4650,0,50,38,0,0,0
1994,2,272669,5,6,0,3,0,3,1,0,0,40,38,0,0,0
1984,2,326310,5,6,1,9,4,1,1,0,0,44,38,0,0,0
1993,2,131568,2,2,3,6,1,1,1,0,0,20,38,2,0,0
2007,4,254859,3,3,0,2,5,1,1,0,0,20,38,0,0,0
1999,2,339324,8,7,0,3,0,1,1,0,0,40,38,0,0,0
2004,2,203003,4,4,0,6,2,1,1,0,0,40,38,0,0,0
2004,2,163911,5,6,0,6,5,1,0,0,0,40,38,0,0,0
1994,2,231826,5,6,1,5,4,1,1,0,0,40,38,1,1,0
2000,2,32732,4,4,1,9,4,1,1,0,0,50,38,3,0,0
1988,2,114988,4,4,0,12,0,1,0,0,0,40,38,0,0,0
1988,3,151094,7,5,4,1,0,1,1,0,0,48,38,1,0,0
1988,2,62346,4,4,1,9,4,2,1,0,0,40,38,1,0,0
1975,5,195949,4,4,1,7,4,1,1,0,0,40,38,2,0,0
1993,2,201122,8,7,1,5,4,1,1,0,1902,45,38,2,1,0
1979,2,34248,4,4,1,5,4,1,1,0,0,50,38,2,0,0
1978,2,128645,5,6,3,2,0,1,0,0,0,40,38,3,0,0
1968,2,174744,4,4,1,12,4,1,1,0,0,40,38,3,0,0
2004,3,197207,4,4,3,5,0,1,0,0,0,30,38,0,0,0
1985,2,143445,4,4,1,12,2,2,0,0,0,40,38,2,0,0
1969,2,205422,3,3,1,12,3,2,0,0,0,40,38,3,0,0
1993,2,295922,5,6,0,4,0,1,1,0,0,40,38,0,0,0
1985,2,231141,4,4,1,7,4,1,1,2829,0,40,38,0,0,0
1998,2,276309,5,6,0,8,5,2,0,0,0,20,38,0,0,0
2002,2,124940,5,6,1,4,3,4,0,0,0,44,38,0,0,0
1997,2,38353,7,5,1,5,4,1,1,0,0,60,38,2,0,0
1998,2,375499,3,3,0,4,0,2,1,0,0,20,38,0,0,0
1990,2,190040,4,4,1,4,3,1,0,0,0,40,38,1,0,0
1983,2,57233,8,7,0,8,0,1,1,0,0,40,38,0,0,0
1981,2,299197,5,6,1,4,4,1,1,0,0,40,38,2,0,0
1957,4,168370,5,6,1,5,4,1,1,0,0,40,38,1,0,0
1990,2,269243,5,6,0,4,5,1,0,0,0,40,38,0,0,0
1978,5,268281,6,5,3,4,1,1,0,0,0,40,38,1,0,0
1995,5,92262,4,4,0,11,5,1,1,0,0,48,38,0,0,0
1988,3,84848,4,4,4,12,0,1,0,0,0,16,38,3,0,0
1976,2,116641,4,4,3,4,1,1,0,0,0,45,38,1,0,0
1994,2,145231,6,5,3,4,5,1,0,0,1762,40,38,2,0,0
1956,2,108683,5,6,1,4,3,1,0,0,0,12,38,3,1,0
1986,5,134444,5,6,1,11,4,1,1,0,0,72,38,1,0,0
1957,3,179285,8,7,1,5,4,1,1,0,0,30,38,1,0,0
1969,2,290124,1,1,1,7,4,1,1,0,0,40,24,2,0,0
1987,4,186359,4,4,1,5,4,1,1,7688,0,60,38,0,1,0
1969,2,197114,5,6,1,6,4,1,1,0,0,6,38,3,1,0
1982,2,165599,4,4,1,8,4,1,1,0,0,40,38,1,1,0
1989,2,199753,4,4,0,7,5,1,1,0,0,48,38,0,0,0
2002,2,316509,4,4,0,9,0,1,1,0,0,50,38,0,0,0
1967,3,190554,3,3,3,1,5,1,1,0,0,60,38,3,1,0
1994,2,347166,4,4,0,1,0,1,1,0,0,60,38,0,0,0
1958,2,168071,4,4,1,1,4,1,1,0,0,30,38,1,0,0
1999,2,163396,5,6,0,3,0,5,0,0,0,40,38,0,0,0
1966,5,110517,10,10,1,2,4,3,1,4064,0,40,17,3,0,0
1973,2,103824,4,4,0,12,0,2,1,0,0,40,13,0,0,0
1991,5,163110,8,7,0,2,0,1,1,0,0,20,38,0,0,0
1986,3,192939,4,4,1,9,4,1,1,0,0,50,38,1,0,0
1975,3,343742,3,3,0,9,0,2,1,0,0,32,38,0,0,0
1965,3,181070,4,4,1,5,4,1,1,0,0,40,8,2,1,0
1966,2,235624,7,5,1,1,4,1,1,0,0,40,10,2,1,0
1986,2,252897,5,6,3,5,5,1,0,0,0,25,38,2,0,0
1980,5,34935,5,6,0,12,5,2,1,0,0,40,38,0,0,0
2001,5,96748,5,6,0,2,5,1,1,0,0,10,38,0,0,0
1982,2,70055,3,3,1,6,4,1,1,0,0,45,38,1,0,0
1988,2,172538,9,8,0,2,5,1,1,0,0,40,38,0,0,0
1986,5,123983,8,7,0,1,1,3,1,0,1741,40,40,0,0,0
1982,5,191149,9,8,0,2,1,1,0,0,0,40,38,0,0,0
1977,5,36169,9,8,1,2,4,1,1,0,0,60,38,0,1,0
1965,2,105592,5,6,1,1,4,1,1,0,0,12,38,0,0,0
1999,2,193820,8,7,0,5,0,1,0,0,1876,40,38,0,0,0
2003,2,161415,5,6,0,9,0,1,1,0,0,50,38,0,0,0
1970,3,117674,5,6,3,9,0,1,1,0,0,40,38,3,0,0
1996,2,47907,8,7,0,4,0,1,0,0,0,40,38,0,0,0
1979,2,358886,4,4,1,6,4,1,1,0,0,40,38,0,1,0
1969,2,227158,8,7,2,4,1,1,0,0,0,40,38,1,0,0
1959,2,207281,5,6,1,11,4,1,1,0,0,16,38,0,0,0
2004,2,105312,4,4,0,5,0,1,0,0,0,35,38,0,0,0
2000,2,349691,5,6,0,5,2,2,0,0,0,40,38,0,0,0
2002,2,37894,4,4,4,12,2,1,1,0,0,35,38,0,0,0
1992,2,156464,4,4,1,9,4,1,1,0,0,40,38,3,0,0
1984,2,55508,2,2,3,10,1,1,0,0,0,40,38,2,0,0
1983,2,46870,5,6,3,1,0,1,0,0,0,40,38,1,0,0
1995,2,24562,8,7,3,12,1,5,0,0,0,40,38,3,0,0
1982,5,202011,5,6,0,1,0,1,0,0,0,40,38,0,0,0
1970,2,145419,4,4,1,5,4,1,1,0,1672,50,38,2,0,0
2000,2,278130,6,5,0,4,0,1,1,0,0,40,38,0,0,0
1994,2,164190,8,7,0,1,0,1,1,0,0,42,38,0,0,0
2001,2,180052,4,4,0,12,5,1,1,0,0,40,38,0,0,0
1965,2,154100,9,8,0,5,0,1,0,27828,0,45,38,0,1,0
1990,5,429897,8,7,1,2,4,1,1,0,0,45,24,3,1,0
2003,2,185582,5,6,0,5,5,1,1,0,0,43,38,0,0,0
1974,2,221336,4,4,3,4,2,3,0,0,0,40,28,3,0,0
1985,2,208778,4,4,1,7,3,1,0,0,0,40,38,3,1,0
1984,2,247469,10,10,1,2,3,1,0,0,0,30,38,2,1,0
1970,3,108933,4,4,1,9,4,1,1,0,0,35,38,3,0,0
1983,2,48087,2,2,3,9,0,1,1,0,1590,40,38,1,0,0
1999,2,252752,5,6,0,2,0,1,0,0,0,8,38,0,0,0
1972,3,165278,7,5,1,1,4,1,1,0,0,40,38,3,0,0
2004,2,515797,4,4,1,9,4,1,1,0,0,40,38,3,0,0
1991,2,195488,4,4,1,4,3,1,0,0,0,52,38,1,0,0
1980,2,106682,4,4,1,5,4,1,1,0,0,60,38,1,0,0
1984,2,162098,4,4,3,4,1,1,0,0,0,30,38,2,0,0
1999,5,295289,4,4,0,2,5,2,0,0,0,40,38,0,0,0
2006,2,25837,4,4,0,12,0,1,1,0,0,25,38,0,0,0
1971,5,181755,9,8,3,2,0,1,0,0,0,35,38,2,1,0
1989,2,340018,3,3,0,12,1,2,0,0,0,38,38,0,0,0
1980,2,185798,7,5,4,9,2,1,1,0,0,48,38,0,1,0
1994,2,393965,6,5,3,4,0,1,0,0,0,25,38,2,0,0
2003,2,654141,4,4,0,9,0,2,1,0,0,32,38,0,0,0
2003,2,230397,5,6,0,9,5,1,0,0,0,5,38,0,0,0
2007,4,325171,3,3,0,12,5,2,1,0,0,35,38,0,0,0
1986,3,357962,2,2,3,9,0,1,1,0,0,40,38,0,0,0
2002,2,234474,5,6,0,4,5,2,0,0,0,25,38,0,0,0
1995,2,159768,4,4,0,7,0,1,1,3325,0,40,6,0,0,0
1979,4,145290,4,4,1,12,4,1,1,0,0,40,38,3,1,0
2001,2,375871,4,4,1,4,3,1,0,0,0,40,24,2,0,0
1995,2,199116,4,4,1,7,4,1,1,0,0,40,31,1,0,0
1993,5,102130,9,8,1,2,4,1,1,0,0,45,38,1,0,0
1989,2,31964,8,7,1,5,4,1,1,0,0,50,38,3,1,0
1986,2,198216,5,6,3,1,1,1,0,0,0,40,38,3,0,0
1965,5,176317,3,3,3,12,0,1,0,0,0,37,38,0,0,0
1992,2,270968,8,7,3,1,0,1,0,0,0,50,38,0,1,0
1991,2,121488,8,7,0,5,0,1,0,0,0,40,38,0,0,0
2001,2,200318,6,5,0,4,0,1,0,0,0,20,38,0,0,0
1966,4,143266,8,7,1,2,4,1,1,0,0,40,38,2,0,0
1968,2,133025,4,4,1,6,4,1,1,0,0,50,38,1,0,0
1979,5,320818,5,6,1,12,2,2,1,0,0,40,13,1,0,0
1992,2,210562,4,4,1,7,4,1,1,0,0,40,38,0,0,0
1977,2,102308,9,8,1,1,4,1,1,99999,0,50,38,2,1,0
1995,2,259226,3,3,0,7,5,1,1,0,0,48,38,0,0,0
1979,3,160167,3,3,1,9,4,1,1,0,0,70,38,3,0,0
2001,2,163665,5,6,0,5,5,1,0,0,0,15,38,0,0,0
1981,5,23157,4,4,0,6,0,1,1,0,0,60,38,0,0,0
1984,2,32627,9,8,1,2,4,1,1,0,0,60,38,1,0,0
1991,2,274222,8,7,1,12,4,3,1,7688,0,38,38,0,1,0
1985,2,172425,7,5,1,4,3,1,0,0,0,20,38,1,1,0
1968,2,91905,4,4,1,5,3,1,0,0,0,4,38,1,0,0
1964,5,48788,8,7,4,2,1,1,0,5455,0,55,38,1,0,0
1974,2,192203,3,3,1,6,4,1,1,0,0,40,38,2,0,0
2004,2,227943,4,4,0,8,5,1,1,0,0,45,38,0,0,0
1988,3,109133,8,7,1,5,4,1,1,0,0,50,38,2,1,0
1989,2,56201,5,6,1,10,4,1,1,0,0,40,24,0,0,0
1970,2,144586,5,6,1,5,3,1,0,0,0,40,38,3,1,0
1984,4,49249,8,7,1,1,4,1,1,0,0,50,38,0,1,0
1988,3,136028,2,2,1,9,4,1,1,0,0,30,38,2,0,0
1990,2,176711,4,4,3,12,5,1,1,0,0,40,38,2,0,0
1995,5,383745,5,6,1,11,4,1,1,0,1485,40,38,1,1,0
1996,3,125442,4,4,3,9,5,1,1,0,0,40,38,0,0,0
1971,4,110445,5,6,1,10,4,1,1,0,0,60,38,1,0,0
1986,5,205852,4,4,0,4,0,1,1,0,0,45,38,0,1,0
1993,5,156464,8,7,0,2,2,1,1,0,0,40,38,0,0,0
1971,2,157947,4,4,3,4,0,1,0,0,0,40,38,3,0,0
1996,2,138054,6,5,0,12,0,5,1,0,0,40,38,0,0,0
1996,2,472580,5,6,0,5,5,2,1,0,0,40,38,0,0,0
1994,2,398662,4,4,0,7,5,1,1,0,0,40,38,0,0,0
1973,2,204322,7,5,1,8,4,1,1,0,0,40,38,3,1,0
1970,2,329733,4,4,0,1,1,1,1,0,0,40,38,0,1,0
1963,4,227232,8,7,4,5,0,1,0,0,0,30,38,1,0,0
1976,2,273828,1,1,0,8,0,1,1,0,0,40,24,0,0,0
1991,2,283602,1,1,1,12,4,1,1,0,0,59,24,2,0,0
1993,2,213002,3,3,0,5,0,1,1,4650,0,50,38,0,0,0
1997,2,303954,8,7,1,5,4,1,1,0,0,45,38,2,0,0
1988,2,156352,2,2,0,8,5,1,1,0,0,40,38,0,0,0
1982,5,195897,2,2,1,9,4,1,1,0,0,40,38,3,0,0
1959,3,131417,1,1,1,10,4,1,1,1797,0,21,38,3,0,0
1975,2,266150,4,4,1,7,3,1,0,0,0,40,38,1,0,0
1934,2,77053,4,4,2,7,0,1,0,0,4356,40,38,0,0,0
1993,2,124827,7,5,1,5,4,1,1,0,0,40,38,1,1,0
1974,2,65408,4,4,1,9,4,1,1,0,0,50,38,1,1,0
1982,5,192397,5,6,3,4,5,1,0,0,0,38,38,3,0,0
1992,2,228265,4,4,0,8,5,1,0,0,0,30,38,0,0,0
1977,3,255934,5,6,1,1,4,1,1,0,0,80,38,3,0,0
1974,5,221532,6,5,1,9,4,1,1,0,0,40,38,3,1,0
1983,2,180572,8,7,3,2,0,1,0,0,0,50,38,3,1,0
1969,2,170169,4,4,4,4,0,1,0,0,0,40,38,0,0,0
1986,2,272671,8,7,3,5,5,1,1,0,0,50,38,1,0,0
1977,5,162595,5,6,1,9,2,1,1,0,0,45,38,1,0,0
1974,2,33304,4,4,1,9,4,1,1,0,0,40,38,2,1,0
2003,2,209483,5,6,0,5,5,1,0,0,0,20,38,0,0,0
2003,2,231573,5,6,0,12,0,1,0,0,0,40,38,0,0,0
1986,3,334366,5,6,1,10,3,1,0,0,0,15,38,0,0,0
2004,2,224424,3,3,0,7,5,1,1,0,0,40,38,0,0,0
1950,2,129879,4,4,2,4,0,1,0,15831,0,40,38,3,1,0
2002,2,51262,4,4,0,7,5,1,1,0,0,40,38,0,0,0
2000,2,153082,4,4,0,5,0,1,1,0,0,30,38,0,0,0
1962,3,224520,4,4,1,5,4,1,1,0,0,90,38,2,1,0
2004,2,194504,5,6,4,5,1,2,0,0,0,40,38,2,0,0
2005,2,321817,3,3,0,12,5,1,0,0,0,40,38,0,0,0
1995,2,122000,5,6,0,5,0,1,1,0,0,60,38,0,0,0
1955,2,476653,8,7,1,5,4,1,1,0,0,20,38,2,0,0
1977,3,228660,5,6,1,9,4,1,1,0,1977,40,38,0,1,0
1999,2,212793,6,5,0,2,0,1,1,0,0,50,38,0,1,0
2004,2,231231,5,6,0,5,0,1,1,0,0,30,38,0,0,0
2000,2,424034,4,4,0,1,1,1,1,0,0,40,38,0,0,0
1981,2,143583,3,3,1,8,4,2,1,0,0,40,38,1,0,0
1966,5,123329,4,4,0,4,0,1,0,0,0,16,38,0,0,0
1964,5,190682,7,5,2,12,0,2,0,0,0,37,38,1,0,0
1997,2,193898,8,7,1,5,4,1,1,0,0,45,38,1,1,0
1994,2,63910,4,4,1,5,5,3,0,0,0,40,38,2,0,0
1974,2,71898,1,1,1,7,3,3,0,0,0,35,28,2,0,0
1987,2,105803,4,4,1,8,4,1,1,0,0,40,38,3,0,0
2007,2,316929,3,3,0,8,5,1,1,0,0,20,38,0,0,0
1986,2,201328,8,7,1,2,4,1,1,0,0,50,38,0,1,0
1963,2,162397,8,7,1,5,4,1,1,0,0,40,38,2,1,0
1995,5,82393,4,4,0,8,1,3,1,0,1590,45,38,0,0,0
2003,2,262819,5,6,0,12,0,1,0,0,0,20,38,0,0,0
2002,2,48988,5,6,0,6,0,1,1,0,0,40,38,0,0,0
1981,2,55395,5,6,1,9,4,1,1,0,0,40,38,1,0,0
1979,5,168232,8,7,0,4,0,1,1,0,0,55,38,0,1,0
1991,2,362747,5,6,0,12,0,2,0,0,0,35,38,0,0,0
1983,2,175674,5,6,1,5,4,1,1,0,0,40,38,3,1,0
1994,2,170065,5,6,1,9,4,1,1,0,0,40,38,0,0,0
1974,2,558490,4,4,3,4,0,2,1,0,0,40,38,2,0,0
1999,2,193773,4,4,0,12,0,2,0,0,0,35,38,0,0,0
1994,2,297155,5,6,3,4,1,2,0,0,0,40,38,2,0,0
1976,2,329778,4,4,2,12,1,1,0,0,0,40,38,0,0,0
1989,2,115215,5,6,0,6,5,1,1,0,0,45,38,0,0,0
1971,3,135339,8,7,1,1,4,3,1,7688,0,20,2,3,1,0
2001,2,170482,5,6,0,5,5,1,1,0,0,45,38,0,0,0
1987,2,171150,4,4,1,1,4,1,1,0,1887,50,38,3,1,0
1980,2,335248,5,6,3,4,0,1,0,0,0,40,38,0,0,0
1999,2,123083,8,7,0,2,0,1,0,0,0,40,38,0,0,0
1992,2,199963,3,3,1,7,3,1,0,0,0,40,38,2,0,0
1966,2,209423,1,1,1,12,4,1,1,0,0,38,4,2,0,0
1982,3,343609,5,6,4,12,1,2,0,0,0,50,38,0,0,0
1974,2,213290,7,5,1,2,3,1,0,0,1887,36,38,3,1,0
