Tahun Kelahiran,Kelas Pekerjaan,fnlwgt,Pendidikan,Jenjang Pendidikan,Status,Pekerjaan,Hubungan,Etnis,sex,pendapatan,pengeluaran,hours per week,Asal Negara,jumlah_anak,income,no_income
1988,0,53606,7,4,0,1,4,1,1,3908,0,8,0,1.0,0,0
1994,0,60426,2,2,0,7,3,4,1,0,0,40,0,0.0,0,0
1976,0,102359,0,0,0,0,0,1,0,7298,0,60,0,1.0,1,0
2003,0,207988,2,2,0,1,5,1,1,0,0,35,0,2.0,0,0
1989,0,101509,3,3,1,0,1,1,1,0,0,40,0,1.0,0,0
1984,3,406811,3,3,0,1,4,1,1,0,0,40,0,2.0,1,0
1987,0,188377,2,2,1,6,1,2,0,0,0,40,0,0.0,0,0
1991,0,223212,2,2,1,3,2,1,0,0,0,40,0,2.0,0,0
1977,0,51835,9,8,0,1,4,1,1,0,1902,60,38,3.0,1,0
2003,0,247075,2,2,1,1,2,2,1,0,0,25,0,0.0,0,0
2003,0,155697,6,6,1,1,3,1,0,0,0,42,0,0.0,0,0
2002,1,262819,3,3,1,7,1,1,1,0,0,40,0,0.0,0,0
2001,0,289982,2,2,1,4,1,1,1,0,0,40,0,0.0,0,0
2003,0,455361,6,6,1,5,2,1,0,0,0,35,4,0.0,0,0
1983,0,163322,5,5,1,0,2,1,1,0,0,36,0,0.0,0,0
2004,0,131852,2,2,1,7,1,1,1,0,0,40,0,0.0,0,0
2004,0,238685,3,3,1,4,1,1,1,0,0,30,0,0.0,0,0
1979,1,312678,1,1,1,7,1,2,0,0,0,38,0,0.0,0,0
1963,2,148577,2,2,0,4,0,1,0,0,0,55,0,3.0,1,0
2005,0,272063,2,2,1,2,3,1,0,0,0,35,0,0.0,0,0
1982,0,33521,4,4,0,4,0,1,0,0,0,45,0,0.0,1,0
1967,0,124771,2,2,0,3,0,1,0,0,0,40,0,0.0,0,0
1962,0,209844,3,3,1,7,2,1,1,0,0,30,0,2.0,0,0
1974,1,65160,0,0,0,0,0,1,0,0,0,40,0,0.0,0,0
1991,0,37274,3,3,0,4,0,1,0,0,0,40,0,2.0,0,0
1960,1,199298,8,7,1,5,1,1,1,0,0,45,0,2.0,0,0
2002,0,361138,2,2,1,2,5,1,0,0,0,50,0,0.0,0,0
2004,0,176321,5,5,1,7,3,1,1,0,0,40,4,0.0,0,0
1984,0,20109,3,3,1,2,1,4,1,0,0,84,0,2.0,0,0
2002,0,119592,4,4,1,2,1,2,0,0,2824,40,0,0.0,1,0
1977,0,158924,2,2,0,2,4,1,1,0,0,40,0,0.0,0,0
1968,0,32604,3,3,1,1,1,2,1,0,0,40,0,0.0,0,0
1961,0,34098,5,5,1,2,2,1,1,0,0,56,0,1.0,0,0
1991,1,162623,1,1,1,1,1,1,1,0,0,50,0,0.0,0,0
1978,2,175958,5,5,0,3,0,1,0,0,0,45,0,2.0,0,0
1985,0,86143,8,7,0,5,0,3,0,0,0,40,18,3.0,0,0
1987,0,226947,7,4,0,3,0,1,0,0,0,40,0,1.0,1,0
1999,0,202091,2,2,1,0,3,1,1,0,0,40,0,0.0,0,0
2001,0,82393,6,6,1,5,3,3,0,0,0,20,18,0.0,0,0
1970,3,105010,0,0,0,0,0,1,0,0,0,40,0,2.0,1,0
1976,0,156926,0,0,1,7,1,1,0,0,0,40,0,2.0,0,0
1996,0,334032,7,4,1,4,1,1,0,0,0,50,0,0.0,0,0
1961,1,28856,6,6,0,5,0,1,0,0,0,55,0,3.0,0,0
1997,0,99897,3,3,0,2,0,1,0,0,0,40,0,3.0,0,0
1996,0,217200,2,2,1,6,1,1,0,0,0,50,0,0.0,0,0
1985,0,204501,1,1,0,0,0,1,0,0,0,50,0,2.0,1,0
1998,0,102476,0,0,0,0,0,1,0,0,0,40,0,3.0,0,0
1972,3,123011,9,8,0,1,0,1,0,0,0,50,0,3.0,1,0
2002,0,263970,3,3,1,1,1,1,1,0,0,28,0,0.0,0,0
1959,0,123484,2,2,3,1,5,1,1,0,0,25,0,2.0,0,0
1992,0,194981,2,2,0,2,4,1,1,0,0,36,0,0.0,0,0
1994,1,289442,2,2,1,2,1,1,0,0,0,40,0,0.0,0,0
1980,0,150076,2,2,1,5,1,1,0,0,0,30,0,0.0,0,0
1978,0,604380,2,2,0,5,0,2,0,0,0,40,0,0.0,0,0
1964,0,184183,2,2,1,6,1,1,0,4650,0,40,0,2.0,0,0
1959,0,249043,0,0,0,1,0,1,0,10605,0,40,0,3.0,1,0
1988,0,145933,2,2,1,0,1,1,0,0,2258,70,0,0.0,0,0
1969,0,76860,2,2,0,5,5,3,0,0,0,40,18,0.0,0,0
1998,0,358124,2,2,1,5,5,2,1,0,0,40,0,0.0,0,0
1985,0,160916,4,4,0,2,4,1,1,0,0,45,0,3.0,0,0
1977,0,93557,2,2,0,2,0,1,0,0,0,40,0,2.0,0,0
1976,0,349986,7,4,1,1,1,1,0,0,0,40,0,2.0,0,0
1975,1,213668,1,1,1,0,1,1,0,0,0,56,0,0.0,1,0
1974,3,221336,3,3,1,0,2,3,1,0,0,40,0,1.0,0,0
1987,0,282872,2,2,0,3,0,1,0,0,1628,40,0,0.0,0,0
1978,0,154430,1,1,1,0,1,1,1,0,0,50,0,3.0,1,0
1962,0,88055,3,3,0,7,0,1,0,0,0,60,0,0.0,1,0
1989,0,150217,0,0,0,5,4,1,1,0,0,24,1,1.0,0,0
2001,0,145111,2,2,1,2,2,1,0,0,0,50,0,0.0,0,0
1996,0,196690,2,2,1,6,1,1,1,0,0,40,0,0.0,0,0
2001,2,306868,0,0,1,2,1,1,0,0,0,40,0,0.0,0,0
2001,0,157951,3,3,1,0,1,1,1,0,0,50,0,0.0,0,0
1996,1,251854,3,3,1,7,2,2,1,0,0,40,0,0.0,0,0
2003,0,270043,5,5,1,1,2,1,1,0,0,30,0,0.0,0,0
2003,0,262280,3,3,0,1,4,1,1,3781,0,40,0,0.0,0,0
1986,0,161141,3,3,0,2,0,1,0,0,0,45,0,3.0,0,0
1974,0,189183,2,2,0,7,0,1,0,0,0,40,0,0.0,0,0
1979,0,187033,2,2,0,3,0,1,0,0,2051,40,0,3.0,0,0
1987,0,191754,0,0,0,7,0,1,0,0,0,50,0,1.0,1,0
1997,0,410351,2,2,0,3,0,1,0,0,0,40,0,2.0,0,0
1987,0,174503,0,0,3,1,1,1,1,0,0,50,0,2.0,0,0
2006,0,337046,5,5,1,5,3,1,0,0,0,40,0,0.0,0,0
2003,0,199177,2,2,1,1,1,1,1,0,0,40,0,0.0,0,0
1994,0,210906,2,2,0,0,5,1,1,0,0,40,0,2.0,0,0
1969,0,153484,1,1,0,0,0,1,0,0,1977,50,0,0.0,1,0
1968,0,274111,0,0,0,7,0,1,0,0,0,45,0,0.0,1,0
1983,0,58880,0,0,0,1,4,1,1,7688,0,10,0,0.0,1,0
2001,1,314525,0,0,1,1,1,1,0,0,0,40,0,0.0,0,0
1982,0,190403,3,3,1,0,1,1,0,0,0,60,27,1.0,0,0
1979,0,217654,3,3,0,2,0,1,0,0,0,40,2,1.0,1,0
1999,0,1484705,3,3,1,0,2,1,1,0,0,25,0,0.0,0,0
1975,0,173115,5,5,1,0,1,2,0,4416,0,99,0,1.0,0,0
1962,0,244933,1,1,1,1,1,1,1,0,0,45,0,2.0,0,0
1967,0,116878,8,7,0,2,0,1,0,0,0,40,32,2.0,0,0
1996,0,80165,3,3,1,1,1,1,1,0,0,30,0,1.0,0,0
1975,0,83610,0,0,0,0,0,1,0,7688,0,66,0,2.0,1,0
1974,1,186888,2,2,0,0,4,2,1,0,0,40,0,3.0,1,0
2007,0,89821,5,5,1,5,3,1,0,0,0,10,0,0.0,0,0
1987,0,287031,3,3,0,3,0,1,0,5178,0,75,0,2.0,1,0
2001,0,236601,3,3,1,2,1,1,0,0,0,48,0,0.0,0,0
1978,1,213140,1,1,0,0,0,1,0,0,1977,40,0,2.0,1,0
2001,0,87528,0,0,1,4,1,1,1,0,0,45,0,0.0,0,0
1971,0,48343,2,2,0,2,0,1,0,0,1902,40,0,3.0,1,0
2000,1,215115,0,0,1,2,3,1,1,0,0,40,0,0.0,0,0
2006,0,138917,5,5,1,4,3,2,1,0,0,10,0,0.0,0,0
1961,0,117681,2,2,1,2,1,1,0,0,0,25,0,3.0,0,0
1989,1,145308,3,3,0,5,0,1,0,0,0,40,0,3.0,0,0
1984,0,141245,0,0,0,5,4,1,1,0,0,40,23,2.0,0,0
1986,0,115336,2,2,1,5,2,1,1,0,0,70,0,3.0,0,0
1996,0,410351,3,3,0,2,0,1,0,0,0,40,0,3.0,0,0
1988,3,367020,6,6,0,3,0,1,0,0,0,35,0,2.0,0,0
1973,0,35576,2,2,1,3,1,1,0,0,0,38,0,3.0,0,0
1991,0,80058,2,2,1,5,3,1,0,0,0,48,0,0.0,0,0
2002,0,269474,3,3,1,7,3,1,0,0,0,10,0,0.0,0,0
1950,0,97167,2,2,0,5,0,1,0,0,0,15,0,0.0,0,0
1996,0,213081,5,5,1,5,1,2,1,0,0,40,21,0.0,0,0
1991,0,49593,3,3,0,1,4,2,1,0,0,30,0,3.0,0,0
1985,1,301614,5,5,0,5,0,1,0,0,0,40,0,3.0,0,0
1998,0,227489,3,3,1,2,5,2,0,0,0,40,0,0.0,0,0
1972,0,169785,3,3,1,0,1,1,1,0,0,50,0,0.0,0,0
1969,0,105582,2,2,0,2,0,1,0,3103,0,40,0,1.0,1,0
1984,0,142886,0,0,1,0,2,1,1,0,0,40,0,1.0,0,0
1991,0,164748,0,0,0,2,0,1,0,0,0,40,0,1.0,0,0
1996,3,112403,0,0,1,2,3,1,0,0,0,40,0,0.0,0,0
2000,0,500509,2,2,1,5,3,2,0,0,0,40,0,0.0,0,0
1975,0,116338,2,2,1,1,2,1,1,0,653,60,0,0.0,0,0
1984,0,126701,6,6,1,2,1,1,0,0,0,45,0,0.0,0,0
2002,0,133833,3,3,1,5,3,1,1,0,0,25,0,0.0,0,0
1998,1,197764,0,0,1,1,1,1,1,0,0,40,0,0.0,0,0
1967,0,249977,7,4,0,1,0,1,0,0,0,40,0,3.0,0,0
1962,1,180162,6,6,1,2,1,2,0,0,0,24,0,1.0,0,0
1995,0,105422,2,2,0,1,0,1,0,0,0,40,0,0.0,1,0
1987,0,127918,3,3,1,2,2,1,1,0,0,20,23,0.0,0,0
1999,0,52536,4,4,2,2,3,1,1,0,1594,25,0,0.0,0,0
2007,0,134480,5,5,1,2,3,1,1,0,0,25,0,0.0,0,0
1978,0,393715,3,3,0,0,0,1,0,15024,0,50,0,3.0,1,0
1999,0,186370,2,2,0,2,0,1,0,0,0,40,0,1.0,0,0
1965,0,384246,10,9,0,1,0,1,0,0,0,50,0,0.0,0,0
1959,0,222810,7,4,1,0,1,1,1,0,0,40,0,0.0,0,0
2000,0,194654,2,2,0,2,0,1,0,0,0,40,0,3.0,0,0
1983,0,220460,4,4,0,4,0,1,0,0,0,20,0,2.0,0,0
2003,0,250647,3,3,1,7,5,1,0,0,0,30,35,0.0,0,0
1972,0,224198,2,2,1,4,1,1,1,0,0,48,0,3.0,0,0
1963,2,187124,2,2,0,0,0,1,0,0,0,20,0,2.0,1,0
1977,0,191957,0,0,0,4,0,2,0,0,0,40,0,2.0,1,0
1990,0,182274,3,3,0,0,4,1,1,0,1887,40,0,3.0,1,0
1973,0,59590,2,2,0,7,4,1,1,0,0,20,0,0.0,0,0
1982,0,139126,2,2,1,2,1,1,0,0,0,40,0,3.0,0,0
2006,0,194897,2,2,1,2,3,4,0,0,0,40,0,0.0,0,0
1986,0,254114,3,3,0,1,3,2,1,0,0,40,0,0.0,0,0
1972,0,146567,2,2,1,6,1,2,0,14344,0,40,0,3.0,1,0
1997,0,381789,5,5,0,2,3,1,0,0,0,55,0,0.0,0,0
1984,0,220609,3,3,1,0,1,1,1,0,0,40,0,1.0,0,0
2003,0,206681,3,3,1,4,3,1,1,0,0,15,0,0.0,0,0
1985,0,365739,3,3,1,3,1,1,0,0,0,40,0,3.0,0,0
1975,0,185041,1,1,0,0,0,1,0,0,1977,40,0,2.0,1,0
1971,1,43952,1,1,0,0,0,1,0,15024,0,38,0,2.0,1,0
1969,3,322691,1,1,0,4,0,1,0,3103,0,55,0,3.0,1,0
1983,0,372682,3,3,0,7,4,1,1,0,0,40,0,2.0,1,0
1964,3,88055,3,3,0,3,0,1,0,0,0,24,0,0.0,0,0
2003,0,184543,7,4,1,7,1,1,1,0,0,40,0,0.0,0,0
1979,1,364563,2,2,0,2,0,1,0,0,0,40,0,0.0,1,0
1976,0,126754,1,1,0,1,0,1,0,15024,0,40,0,3.0,1,0
1997,0,34273,7,4,1,1,1,1,1,0,1876,36,27,0.0,0,0
1967,0,176079,1,1,1,1,1,1,1,0,0,40,0,1.0,0,0
2000,0,90046,0,0,1,0,1,1,1,0,0,40,0,2.0,0,0
1934,0,115306,1,1,1,0,3,1,1,0,0,40,0,0.0,0,0
1993,0,377850,2,2,0,3,0,1,0,0,0,65,0,0.0,0,0
1993,0,217460,0,0,0,0,0,1,0,0,0,40,0,2.0,1,0
1967,0,206343,2,2,1,6,1,1,0,2174,0,40,17,0.0,0,0
1977,3,149116,1,1,1,1,1,1,1,0,0,50,0,0.0,0,0
1976,1,224474,3,3,1,0,1,1,1,0,0,40,0,2.0,0,0
1979,0,198223,0,0,0,4,0,1,0,0,1902,45,0,3.0,1,0
1974,3,240612,0,0,1,1,1,1,1,0,0,60,0,1.0,0,0
1984,1,298635,1,1,0,2,0,3,0,0,1902,40,18,2.0,1,0
1989,2,79586,1,1,0,1,0,3,0,0,0,40,26,0.0,1,0
1991,1,173806,4,4,0,2,0,1,0,0,0,40,0,3.0,0,0
1975,0,122385,1,1,0,0,0,1,0,0,0,40,0,1.0,1,0
1977,1,114459,1,1,0,1,0,1,0,7688,0,45,0,0.0,1,0
1956,0,192052,3,3,0,1,4,1,1,0,2457,40,0,0.0,0,0
1996,0,68021,3,3,1,5,1,1,1,0,0,30,0,0.0,0,0
1981,0,112131,3,3,0,0,0,1,0,0,0,40,0,0.0,0,0
1985,0,38312,3,3,0,3,2,1,0,0,0,40,0,3.0,1,0
1966,1,237879,0,0,0,1,0,1,0,0,0,58,0,0.0,0,0
2002,1,232742,3,3,1,7,2,2,1,0,0,40,0,0.0,0,0
2004,0,127185,3,3,1,1,3,1,1,0,0,15,0,0.0,0,0
1997,0,188941,3,3,0,2,0,1,0,3908,0,40,0,3.0,0,0
1972,0,321959,3,3,0,2,0,2,0,0,0,40,0,3.0,1,0
1982,3,221172,2,2,1,3,1,1,0,0,0,40,0,2.0,0,0
1978,0,90758,1,1,1,2,1,1,0,0,0,35,0,0.0,1,0
1951,0,84053,2,2,3,1,1,1,1,0,0,15,0,2.0,0,0
1979,0,207540,10,9,1,0,2,1,0,0,0,40,0,1.0,1,0
1980,3,115896,7,4,1,1,2,1,1,0,0,40,0,0.0,0,0
1988,0,376455,7,4,1,3,1,1,0,0,0,38,0,3.0,0,0
1974,2,160151,3,3,0,4,0,1,0,0,0,60,0,3.0,1,0
1974,0,237729,2,2,3,4,1,1,1,0,2444,72,0,0.0,1,0
1999,0,311124,9,8,1,1,1,1,1,0,0,20,0,0.0,0,0
1999,0,259688,5,5,0,3,0,1,0,0,0,50,0,2.0,0,0
1990,0,62165,3,3,1,4,5,2,0,0,0,30,0,0.0,0,0
2001,0,112683,3,3,1,4,3,1,1,0,0,12,0,0.0,0,0
1977,1,37672,0,0,0,1,4,1,1,0,0,45,0,1.0,0,0
1975,1,116163,0,0,1,1,2,1,1,0,0,50,8,0.0,0,0
1963,1,144723,1,1,0,0,0,1,0,7298,0,60,0,2.0,1,0
1979,1,35969,1,1,0,1,0,1,0,0,0,60,0,0.0,1,0
1992,0,186788,2,2,0,2,0,1,0,0,0,40,0,2.0,0,0
1980,0,174283,0,0,0,4,0,1,0,0,0,50,0,3.0,1,0
1971,0,374588,2,2,0,2,0,2,0,0,0,60,0,2.0,0,0
1993,2,467108,0,0,1,1,1,1,0,0,0,45,0,0.0,1,0
1980,0,175935,10,9,0,7,0,1,0,0,0,55,0,1.0,1,0
1963,0,149981,2,2,0,7,4,1,1,2414,0,5,0,3.0,0,0
1990,0,170769,2,2,0,7,0,1,0,0,0,50,0,3.0,1,0
1990,1,188682,0,0,1,1,1,1,1,0,0,40,0,3.0,0,0
2000,0,128061,2,2,1,5,3,1,1,594,0,15,0,0.0,0,0
1982,0,123816,2,2,1,6,1,2,1,0,0,40,0,1.0,0,0
1962,0,183735,3,3,0,0,0,1,0,0,0,40,0,0.0,0,0
1998,0,57600,0,0,0,1,0,1,0,0,0,40,0,3.0,0,0
1973,1,110327,0,0,0,0,0,1,0,0,0,40,0,1.0,1,0
1994,0,140790,2,2,0,4,0,1,0,0,0,45,0,1.0,0,0
1978,0,177633,2,2,0,6,0,1,0,0,0,50,0,2.0,1,0
1973,0,182944,2,2,1,2,2,2,1,0,0,40,0,0.0,0,0
2003,0,166517,2,2,1,3,3,1,0,0,0,40,0,0.0,0,0
1992,0,209538,1,1,0,0,0,1,0,0,0,55,0,3.0,1,0
1998,0,176008,2,2,2,7,3,1,1,0,0,40,0,0.0,0,0
2002,0,244366,0,0,1,1,3,1,0,0,0,40,0,0.0,0,0
2001,0,352606,2,2,1,2,2,1,1,0,0,40,0,0.0,0,0
1981,0,188808,1,1,0,0,0,1,0,0,0,45,0,1.0,1,0
1996,3,226198,2,2,1,0,1,1,1,0,0,40,0,1.0,0,0
1991,1,331615,10,9,0,1,0,1,0,0,1848,40,0,0.0,1,0
1978,0,42251,3,3,0,4,0,1,0,0,0,45,0,0.0,1,0
1969,3,183810,1,1,0,1,0,1,0,0,0,55,0,3.0,1,0
2003,0,312956,2,2,1,3,3,2,0,0,0,40,0,0.0,0,0
1978,0,368561,0,0,0,4,0,1,0,0,0,55,0,0.0,1,0
2005,0,131615,2,2,1,6,3,1,0,0,0,40,0,0.0,0,0
1983,1,51111,0,0,3,7,1,1,1,0,0,40,0,2.0,0,0
1978,0,70754,0,0,0,1,0,1,0,0,0,40,0,1.0,1,0
1996,0,90196,0,0,0,0,0,1,0,0,0,45,0,2.0,1,0
1997,0,267147,2,2,1,4,3,1,0,0,0,40,0,0.0,0,0
1978,0,170850,0,0,1,6,1,1,0,0,1590,40,0,2.0,0,0
1987,0,147258,3,3,0,3,0,1,0,0,0,55,0,3.0,0,0
1972,1,168539,2,2,0,6,0,1,0,0,0,40,0,2.0,1,0
1985,0,172718,2,2,1,7,2,1,1,0,0,40,0,0.0,0,0
1999,0,353795,3,3,0,7,4,2,1,3103,0,40,0,0.0,1,0
2002,0,500720,2,2,1,7,3,1,1,0,0,40,4,0.0,0,0
1980,3,567788,8,7,0,2,0,1,0,0,0,40,4,1.0,0,0
1990,0,297094,2,2,0,2,0,2,0,0,0,40,0,0.0,0,0
2006,3,212207,2,2,1,2,3,1,0,0,0,11,0,0.0,0,0
1998,0,290213,3,3,4,2,3,1,0,0,0,40,0,0.0,0,0
1988,0,272944,0,0,0,0,0,1,0,0,1887,40,0,3.0,1,0
1982,0,44121,1,1,1,1,1,1,1,0,1876,40,0,1.0,0,0
2000,0,117363,0,0,1,4,3,1,1,0,0,35,0,0.0,0,0
1987,0,220644,2,2,1,5,2,2,1,0,0,40,0,1.0,0,0
2004,0,180052,3,3,1,4,3,1,0,0,0,20,0,0.0,0,0
1968,1,129762,3,3,1,7,1,1,1,0,0,35,0,1.0,0,0
1988,0,143774,3,3,0,7,4,1,1,0,0,12,0,2.0,1,0
1992,0,90705,2,2,0,2,0,1,0,0,0,60,0,0.0,1,0
2001,0,96635,3,3,1,6,3,3,0,0,0,30,0,0.0,0,0
1997,0,55390,3,3,1,2,3,1,0,0,0,45,0,0.0,0,0
1995,0,77572,4,4,1,7,1,3,1,0,0,40,0,0.0,0,0
1999,1,117833,0,0,1,1,1,1,1,0,0,35,0,0.0,0,0
1988,0,103110,10,9,1,1,1,1,0,0,0,40,13,0.0,0,0
1978,0,261059,1,1,0,1,0,1,0,0,1977,50,0,0.0,1,0
1976,1,212954,1,1,0,1,0,1,0,15024,0,40,0,3.0,1,0
1981,1,134026,3,3,1,7,5,1,0,2174,0,40,0,0.0,0,0
1977,0,296066,3,3,0,1,0,1,0,0,0,40,0,3.0,0,0
1986,3,129573,1,1,1,1,1,1,0,0,0,40,0,0.0,1,0
1962,0,588484,0,0,0,4,0,1,0,0,0,20,0,1.0,1,0
1995,3,32280,2,2,1,2,1,1,0,0,0,45,0,0.0,0,0
1993,0,259120,3,3,0,1,4,1,1,0,0,10,0,3.0,0,0
1974,0,94081,2,2,0,0,0,1,0,0,0,40,0,0.0,1,0
1980,0,212894,9,8,1,1,1,1,0,0,0,55,0,0.0,1,0
1996,0,144521,2,2,1,5,3,2,1,0,0,40,0,0.0,0,0
1990,0,190385,1,1,1,1,1,1,1,0,0,40,0,0.0,1,0
1983,0,182370,4,4,2,3,3,1,0,0,0,40,0,0.0,0,0
1979,2,170871,2,2,0,0,0,1,0,15024,0,55,0,0.0,1,0
1999,0,266820,11,10,1,2,1,1,0,0,0,35,4,0.0,0,0
1998,0,160261,1,1,1,1,1,3,0,0,0,20,26,0.0,0,0
1984,0,145178,3,3,1,3,2,2,1,0,0,30,0,3.0,0,0
2001,0,198992,2,2,1,7,3,1,1,0,0,35,0,0.0,0,0
1972,0,168001,1,1,1,1,1,1,1,0,0,40,0,0.0,1,0
2005,0,151506,2,2,1,5,3,1,1,0,0,30,0,0.0,0,0
1986,0,70995,2,2,1,1,1,1,0,0,0,45,0,3.0,0,0
1974,2,302708,0,0,0,0,0,3,0,7688,0,50,7,2.0,1,0
1978,0,65353,3,3,2,2,3,1,0,3325,0,55,0,0.0,0,0
2000,0,182504,3,3,1,5,3,1,1,0,0,25,0,0.0,0,0
1996,0,181291,0,0,1,0,1,1,1,0,1564,50,0,0.0,1,0
1983,1,129865,2,2,1,3,2,1,0,0,0,40,0,2.0,0,0
1976,0,119565,2,2,0,3,0,1,0,0,0,40,0,2.0,0,0
1981,0,253759,2,2,1,7,2,2,1,0,0,45,0,2.0,0,0
2002,0,122346,2,2,1,3,1,1,0,0,0,40,0,2.0,0,0
1986,0,104094,3,3,0,1,0,1,0,0,0,15,0,3.0,0,0
1983,0,216461,3,3,2,7,3,2,1,0,0,40,0,0.0,0,0
2004,0,200089,8,7,1,2,2,1,0,0,0,30,29,0.0,0,0
2005,0,28967,3,3,1,1,1,1,0,0,0,40,0,0.0,0,0
1973,1,96678,1,1,0,1,0,1,0,0,0,60,0,0.0,0,0
1996,0,181776,0,0,1,5,1,1,1,0,0,50,0,0.0,0,0
1996,0,129882,3,3,1,7,2,2,1,0,0,40,0,0.0,0,0
1969,0,327589,2,2,1,6,1,1,1,0,0,40,0,0.0,0,0
1997,0,146651,2,2,0,1,3,1,1,0,0,15,0,0.0,0,0
1971,0,198824,0,0,1,0,2,1,1,0,0,40,0,0.0,0,0
1980,0,54507,2,2,1,6,1,1,1,0,0,40,0,0.0,0,0
1997,0,358636,3,3,0,3,0,1,0,2829,0,70,0,3.0,0,0
1988,1,110964,0,0,0,1,4,1,1,0,1672,38,0,1.0,0,0
1992,0,192565,5,5,0,0,0,1,0,0,0,55,0,2.0,0,0
1965,0,243226,5,5,1,6,1,1,1,0,0,40,0,1.0,0,0
1965,1,268700,2,2,0,5,0,1,0,0,0,40,0,3.0,0,0
1982,1,404573,9,8,1,1,2,1,1,0,0,40,0,3.0,0,0
1964,0,223696,8,7,1,3,1,5,0,0,0,38,11,1.0,0,0
1976,0,192161,0,0,1,2,1,1,0,0,0,43,0,3.0,0,0
1988,3,64875,7,4,0,2,0,1,0,0,0,60,0,0.0,0,0
1981,0,416338,0,0,1,4,1,1,0,0,0,50,0,0.0,0,0
1982,0,198316,7,4,1,3,1,1,0,0,0,35,0,3.0,0,0
2007,0,78602,5,5,1,5,5,1,1,0,0,20,0,0.0,0,0
1981,3,170721,3,3,0,3,0,1,0,0,0,20,0,2.0,0,0
1992,0,118551,1,1,1,0,1,1,1,0,0,45,0,0.0,1,0
1990,1,149368,9,8,0,1,0,1,0,0,0,40,0,2.0,1,0
1970,1,34832,10,9,0,0,0,1,0,0,0,60,0,2.0,1,0
1999,0,245628,3,3,1,2,3,1,0,0,0,15,4,0.0,0,0
2000,0,111450,2,2,1,2,2,2,0,0,0,40,0,0.0,0,0
1973,3,290688,8,7,0,3,0,1,0,0,0,40,0,0.0,0,0
2005,0,184207,3,3,1,4,1,1,0,0,0,40,0,0.0,0,0
1992,0,158416,2,2,1,4,1,1,0,0,0,50,0,0.0,0,0
1993,0,120461,3,3,1,4,3,1,1,0,0,40,0,0.0,0,0
1998,0,203492,2,2,1,3,1,1,0,0,0,40,0,1.0,0,0
1966,1,212864,2,2,0,2,0,1,0,3908,0,40,0,2.0,0,0
2000,0,107882,2,2,1,4,1,1,1,0,0,40,0,0.0,0,0
1957,0,150516,6,6,0,3,0,1,0,0,0,24,0,3.0,0,0
1994,0,186932,0,0,0,0,0,1,0,0,0,70,0,0.0,0,0
1991,0,96635,3,3,1,4,1,3,0,0,0,26,28,0.0,0,0
2005,0,223648,2,2,1,4,1,1,0,4101,0,48,0,0.0,0,0
1982,0,155972,2,2,0,2,0,1,0,0,0,40,0,1.0,1,0
1986,0,107302,3,3,0,4,0,1,0,0,0,60,0,0.0,1,0
1982,0,220776,2,2,1,2,2,1,0,0,0,40,1,0.0,0,0
2006,0,34125,5,5,1,5,3,1,1,0,0,28,0,0.0,0,0
1987,0,286730,3,3,1,3,2,1,1,0,0,40,0,1.0,0,0
1977,1,148995,2,2,0,2,0,1,0,0,0,60,0,3.0,1,0
1997,1,105189,2,2,1,7,1,1,0,4865,0,50,0,3.0,0,0
2000,0,174182,5,5,0,1,4,5,1,0,0,24,0,2.0,0,0
2002,0,206861,3,3,1,7,3,1,0,0,0,40,0,0.0,0,0
1977,3,174533,3,3,0,3,0,1,0,0,0,40,0,2.0,0,0
1996,3,240172,1,1,1,1,3,1,0,0,0,40,0,0.0,0,0
1978,0,213408,3,3,1,4,2,1,1,0,0,40,17,0.0,0,0
2005,0,249609,3,3,1,2,3,1,0,0,0,8,0,0.0,0,0
1999,0,124111,0,0,1,7,3,1,1,0,0,40,0,0.0,0,0
1988,0,173804,5,5,1,5,1,1,1,0,0,40,0,3.0,0,0
1982,0,204450,2,2,0,2,0,2,0,0,0,40,0,3.0,0,0
2004,0,241951,2,2,1,2,1,1,0,0,0,45,0,0.0,0,0
1963,0,228287,2,2,0,3,0,1,0,0,0,50,0,2.0,0,0
1973,0,153870,2,2,0,2,0,1,0,0,0,40,0,1.0,1,0
1979,0,202496,0,0,0,2,0,1,0,0,0,37,0,1.0,0,0
1979,0,449354,3,3,0,0,0,1,0,0,0,40,0,0.0,0,0
1990,0,212163,3,3,0,4,0,1,0,0,0,25,0,1.0,0,0
1991,1,342458,4,4,1,2,1,1,0,0,0,56,0,0.0,0,0
1998,0,261278,3,3,4,4,5,2,0,0,0,30,0,0.0,0,0
1980,1,387844,5,5,0,2,0,1,0,0,0,40,0,1.0,0,0
1990,0,55176,3,3,0,2,0,1,0,0,0,40,0,2.0,1,0
1990,1,117392,1,1,1,1,1,1,1,0,0,40,0,0.0,0,0
1964,0,26721,3,3,0,3,0,1,0,0,0,40,0,0.0,0,0
1977,0,102628,1,1,0,0,0,1,0,15024,0,55,0,2.0,1,0
2005,0,143360,2,2,1,6,3,1,1,0,0,34,0,0.0,0,0
1987,3,326400,2,2,0,2,0,1,0,0,0,30,0,3.0,0,0
1993,0,183000,9,8,1,2,1,1,0,0,0,55,0,0.0,0,0
1972,0,190333,3,3,0,7,0,1,0,0,0,40,0,2.0,1,0
1996,0,47783,3,3,1,5,1,1,1,0,0,30,0,1.0,0,0
1998,0,88449,2,2,0,3,0,1,0,0,0,36,0,2.0,0,0
